# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:q2cv7k
# Scan.start_time:2008-08-25
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7126.5298  0.9557908885837849     -0.28294674
7126.8724  0.9630286827005712     -0.26753652
7127.2185  0.9725873087011885     -0.24973455
7127.5228  0.9808642045788235     -0.23411025
7127.8231  0.988118926655427      -0.21771304
7128.1241  0.9928491829437575     -0.2031081
7128.4608  0.9967475116393588     -0.18644215
7128.7996  1                      -0.16813221
7129.1506  0.9992821513892686     -0.14680085
7129.4847  0.9965671644207565     -0.1290835
7129.8115  0.9908419393673245     -0.11029139
7130.108   0.9844026121957906     -0.09518105
7130.4092  0.973819492318431      -0.080329857
7130.7536  0.9607688086578287     -0.066977797
7131.0562  0.9464580660999597     -0.057164411
7131.3582  0.9321600753656281     -0.051932843
7131.6615  0.9210803389858909     -0.051388554
7131.9588  0.9087202473428523     -0.055036955
7132.2642  0.8968461342254124     -0.062692252
7132.5663  0.8837548750184865     -0.075611945
7132.8684  0.8731990632915325     -0.090612404
7133.1706  0.8632521081741308     -0.1088748
7133.4727  0.8558052666429098     -0.12573021
7133.7749  0.8501395730136476     -0.14189762
7134.0785  0.8448838969126313     -0.15682531
7134.4104  0.8410828051679401     -0.17000655
7134.7248  0.8358321644905041     -0.18417443
7135.0696  0.8317699353352296     -0.1941691
7135.3726  0.827433267001962      -0.20379258
7135.6797  0.8229511728859794     -0.21165016
7136.0206  0.8189962515287754     -0.21728816
7136.3587  0.8152417331557644     -0.22247692
7136.6781  0.819513783084044      -0.22583209
7136.9711  0.8100788944546804     -0.22755244
7137.2594  0.8074172864132676     -0.22824652
7137.5761  0.8050133614474907     -0.22803348
7137.8786  0.8031033032647299     -0.22700079
7138.2244  0.801397858573934      -0.22522641
7138.527   0.8012156209232709     -0.22220895
7138.8729  0.8013376569056698     -0.21848968
7139.2067  0.8023499489027471     -0.21368
7140.473   0.8134865185445309     -0.19435399
7141.468   0.8280682287596994     -0.18380217
7142.5066  0.8389738735323812     -0.18385924
7143.5456  0.8404343869710789     -0.18996308
7144.5848  0.8310582564073148     -0.19530798
7145.5864  0.8204784361931885     -0.19462328
7146.6209  0.8095625487158864     -0.18642739
7147.6373  0.7983475261435785     -0.17085457
