# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Matthew Newville
# Publication.affiliation: Center for Advanced Radiation Sources, University of Chicago
# Sample.reference:none
# Facility.name:APS
# Sample.temperature:r.t.
# Sample.prep:powder on tape, 16 layers
# Sample.formula:Fe2O3
# Sample.smiles:O1[Fe]2O[Fe]1O2
# Publication.DOI: https://doi.org/10.71622/XASLIB_535X-8J62
# Sample.name:Iron (III) Oxide
# Scan.number:Scan2
# Sample.id:gbfxgi
# Scan.start_time:2001-08-10
# Element.symbol:Fe
# Facility.energy:7.0 GeV
# Facility.xray_source:Bending Magnet
# Beamline.name:20-BM-B
# Beamline.website:https://www.aps.anl.gov/Beamlines/Directory/Details?beamline_id=32
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:1.4 x 10^-4
# Beamline.flux:1 x 10^11 ph/s at 10 keV (toroidal focus); 2 x 10^8 ph/s at 5 µm (KB mirror)
# Beamline.spot_size:30 mm x 1 mm
# Beamline.energy_range:3.9 - 35
# Beamline.detector:Ionization chamber
# Mono.name:Si(111)
# Element.edge:K
# Column.1:Energy
# Column.2:I0
# Column.3:Itrans
# Column.4:Mutrans
# Energy   I0         Itrans         Mutrans
7742.6056  399353.12  125837.493201  0.2702963802259281
7747.649   399552.31  126531.918349  0.2676722735913659
7752.5838  399844.56  127248.398716  0.2650949904201109
7757.6407  400165.88  127985.920419  0.26248593231531964
7762.6015  400486.22  128712.49021   0.25993727805485634
7767.6719  400722.59  129457.092267  0.25722209374735694
7772.6718  400982.06  130175.753599  0.25465875799170573
7777.7429  401374.56  130957.462428  0.2520325015678808
7782.7562  401672.09  131666.216763  0.24959091731947086
7787.8409  401786.69  132371.998031  0.24693734283435523
7792.8807  402001.31  133059.839398  0.2444997959918923
7797.9921  402235.03  133803.735992  0.2418812997865321
7803.0195  401863.75  134306.674512  0.23942991039686598
7808.1707  402613.53  135218.63936   0.2368589717315177
7813.3029  402831.38  135947.660511  0.23432326863890365
7818.4682  403116.25  136717.722685  0.23173224779176413
7823.6928  403360.16  137489.831289  0.2290965532654885
7828.8592  403637.16  138253.969933  0.22655041583154212
7834.1113  403795.16  138988.169733  0.22397848092187195
7839.3445  403930.22  139759.409438  0.2212523379286481
7844.6769  404047.31  140484.684409  0.2186903130245072
7849.9378  403983.47  141150.000929  0.21613012330758513
7855.2587  404477.69  142040.365383  0.21347408443064878
7860.6531  404349.91  142681.763032  0.21094603669045153
7866.0023  405062.19  143649.199218  0.20832565286089516
7871.4385  404111.53  144012.687627  0.20576850431047047
7876.8161  406336.91  145529.212997  0.2031553563584447
7882.281   406089.31  146159.780572  0.20056873995598784
7887.6474  406101.78  146875.386714  0.19802391336857625
7893.1678  406258.28  147658.03338   0.19543934189173756
7898.5362  406263.84  148369.710203  0.1929253988663222
7904.059   406563.41  149181.458459  0.19045099099688806
7909.4427  406609.06  149900.217082  0.18798965489929753
7915.0214  406831.72  150732.016592  0.18537518037032397
7920.4206  407015.44  151511.860777  0.1829061260016943
7926.0153  407232.19  152315.750808  0.18041060300573286
7931.4569  407437     153143.671394  0.17783188839291292
7937.0678  407619.81  153966.624013  0.17525698572343537
7942.552   407631.69  154690.625238  0.17281243371350505
7948.2602  407868.62  155552.653612  0.17020329171298584
7953.8415  403584.59  154668.733464  0.1676548209686899
7959.6342  408240.56  157238.842394  0.16502798252966608
7965.2863  407924.62  157877.982565  0.1624950374612767
7971.1098  408833.69  159014.17313   0.1599022758084099
7976.7244  400703.81  156620.389457  0.1573238076346679
7982.5106  408819.97  160536.656835  0.15488826901169825
7988.1964  409027.16  161409.95447   0.15230933417410028
7993.9315  409171.41  162248.283082  0.14977796212606317
7999.5931  409229.66  163065.642481  0.14721776716190832
8005.3588  409346.97  163926.047102  0.14460868808105856
8011.2979  409372.34  164743.483488  0.14203300414866366
8017.1911  409417.72  165557.953403  0.13950525003799513
8023.1207  409473.16  166404.469466  0.13690207501301405
8028.9078  409806.59  167338.01466   0.1343954937078908
8034.7725  410006.09  168256.592959  0.13178027461567132
8040.4939  409876.62  169024.201292  0.12922801290307825
8046.4731  410089.22  169924.844102  0.12671339872525653
8052.4337  410268.81  170838.529593  0.12413115531044969
8058.4451  410359.47  171729.23506   0.12152035115614129
8064.3823  410553.16  172653.00194   0.11895481318017308
8070.3425  408778.88  172695.782544  0.11655397006458408
8076.228   410735.62  174381.592302  0.11396424957523435
8082.2342  410861.41  175312.438635  0.11133333702220152
8084.2337  410812.22  175576.59465   0.11048109224759899
